Expectations are a form of first-class truth: If people believe it, it's true.;Bill Gates;truth
Experience demands that man is the only animal which devours his own kind, for I can apply no milder term to the general prey of the rich on the poor.;Thomas Jefferson;experience
Experience does not err. Only your judgments err by expecting from her what is not in her power.;Leonardo da Vinci;experience
Experience hath shewn, that even under the best forms of government those entrusted with power have, in time, and by slow operations, perverted it into tyranny.;Thomas Jefferson;best
Experience is the teacher of all things.;Julius Caesar;experience
Experience keeps a dear school, but fools will learn in no other.;Benjamin Franklin;experience
Experience teaches us that it is much easier to prevent an enemy from posting themselves than it is to dislodge them after they have got possession.;George Washington;experience
Faced with what is right, to leave it undone shows a lack of courage.;Confucius;courage
Facts which at first seem improbable will, even on scant explanation, drop the cloak which has hidden them and stand forth in naked and simple beauty.;Galileo Galilei;beauty
Failure is simply the opportunity to begin again, this time more intelligently.;Henry Ford;failure
Failure is unimportant. It takes courage to make a fool of yourself.;Charlie Chaplin;courage
Faith consists in believing when it is beyond the power of reason to believe.;Voltaire;faith
Faith in oneself is the best and safest course.;Michelangelo;best
Faith is a living, daring confidence in God's grace, so sure and certain that a man could stake his life on it a thousand times.;Martin Luther;faith
Faith is not something to grasp, it is a state to grow into.;Mahatma Gandhi;faith
Faith is permitting ourselves to be seized by the things we do not see.;Martin Luther;faith
Faith is taking the first step even when you don't see the whole staircase.;Martin Luther King, Jr.;faith
Faith must trample under foot all reason, sense, and understanding.;Martin Luther;faith
Faith, there hath been many great men that have flattered the people who ne'er loved them.;William Shakespeare;faith
Faith... must be enforced by reason... when faith becomes blind it dies.;Mahatma Gandhi;faith
False facts are highly injurious to the progress of science, for they often endure long but false views, if supported by some evidence, do little harm, for every one takes a salutary pleasure in proving their falseness.;Charles Darwin;science
Fan the sinking flame of hilarity with the wing of friendship and pass the rosy wine.;Charles Dickens;friendship
Fatigue is the best pillow.;Benjamin Franklin;best
Fear follows crime and is its punishment.;Voltaire;fear
Fear has its use but cowardice has none.;Mahatma Gandhi;fear
Fear is pain arising from the anticipation of evil.;Aristotle;fear
Fear of death makes us devoid both of valour and religion. For want of valour is want of religious faith.;Mahatma Gandhi;death
Few men have virtue to withstand the highest bidder.;George Washington;men
Few things are harder to put up with than the annoyance of a good example.;Mark Twain;good
Fiction is obliged to stick to possibilities. Truth isn't.;Mark Twain;truth
Fishes live in the sea, as men do a-land the great ones eat up the little ones.;William Shakespeare;great
Fix reason firmly in her seat, and call to her tribunal every fact, every opinion. Question with boldness even the existence of a God because, if there be one, he must more approve of the homage of reason, than that of blindfolded fear.;Thomas Jefferson;fear
For God so loved the World that he gave his only Son, that whoever believes in him should not perish but have eternal life.;Jesus Christ;god
For I can raise no money by vile means.;William Shakespeare;money
For a people who are free, and who mean to remain so, a well-organized and armed militia is their best security.;Thomas Jefferson;best
For as the eyes of bats are to the blaze of day, so is the reason in our soul to the things which are by nature most evident of all.;Aristotle;nature
For good nurture and education implant good constitutions.;Plato;education
For good or for ill, air mastery is today the supreme expression of military power and fleets and armies, however vital and important, must accept a subordinate rank.;Winston Churchill;good
For having lived long, I have experienced many instances of being obliged, by better information or fuller consideration, to change opinions, even on important subjects, which I once thought right but found to be otherwise.;Benjamin Franklin;change
